"package","type","subtypes","name","signature","ext","input","kind","provenance"
"com.trilead.ssh2","Connection",false,"authenticateWithPublicKey","(String,char[],String)","","Argument[2]","credentials-password","manual"
"com.trilead.ssh2","Connection",false,"getRemainingAuthMethods","(String)","","Argument[0]","credentials-username","manual"
"com.trilead.ssh2","Connection",false,"isAuthMethodAvailable","(String,String)","","Argument[0]","credentials-username","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"asyncSearch","","","Argument[0]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(ReadOnlySearchRequest)","","Argument[0]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(SearchRequest)","","Argument[0]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(SearchResultListener,String,SearchScope,DereferencePolicy,int,int,boolean,Filter,String[])","","Argument[0..7]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(SearchResultListener,String,SearchScope,DereferencePolicy,int,int,boolean,String,String[])","","Argument[0..7]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(SearchResultListener,String,SearchScope,Filter,String[])","","Argument[0..3]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(SearchResultListener,String,SearchScope,String,String[])","","Argument[0..3]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(String,SearchScope,DereferencePolicy,int,int,boolean,Filter,String[])","","Argument[0..6]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(String,SearchScope,DereferencePolicy,int,int,boolean,String,String[])","","Argument[0..6]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(String,SearchScope,Filter,String[])","","Argument[0..2]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"search","(String,SearchScope,String,String[])","","Argument[0..2]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"searchForEntry","(ReadOnlySearchRequest)","","Argument[0]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"searchForEntry","(SearchRequest)","","Argument[0]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"searchForEntry","(String,SearchScope,DereferencePolicy,int,boolean,Filter,String[])","","Argument[0..5]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"searchForEntry","(String,SearchScope,DereferencePolicy,int,boolean,String,String[])","","Argument[0..5]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"searchForEntry","(String,SearchScope,Filter,String[])","","Argument[0..2]","ldap-injection","manual"
"com.unboundid.ldap.sdk","LDAPConnection",false,"searchForEntry","(String,SearchScope,String,String[])","","Argument[0..2]","ldap-injection","manual"
"com.zaxxer.hikari","HikariConfig",false,"HikariConfig","(Properties)","","Argument[0]","request-forgery","manual"
"com.zaxxer.hikari","HikariConfig",false,"setJdbcUrl","(String)","","Argument[0]","request-forgery","manual"
"freemarker.cache","StringTemplateLoader",true,"putTemplate","","","Argument[1]","template-injection","manual"
"freemarker.template","Template",true,"Template","(String,Reader)","","Argument[1]","template-injection","manual"
"freemarker.template","Template",true,"Template","(String,Reader,Configuration)","","Argument[1]","template-injection","manual"
"freemarker.template","Template",true,"Template","(String,Reader,Configuration,String)","","Argument[1]","template-injection","manual"
"freemarker.template","Template",true,"Template","(String,String,Configuration)","","Argument[1]","template-injection","manual"
"freemarker.template","Template",true,"Template","(String,String,Reader,Configuration)","","Argument[2]","template-injection","manual"
"freemarker.template","Template",true,"Template","(String,String,Reader,Configuration,ParserConfiguration,String)","","Argument[2]","template-injection","manual"
"freemarker.template","Template",true,"Template","(String,String,Reader,Configuration,String)","","Argument[2]","template-injection","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(GroovyCodeSource)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(GroovyCodeSource,boolean)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(InputStream,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(Reader,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(String,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"evaluate","(GroovyCodeSource)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"evaluate","(Reader)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"evaluate","(Reader,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"evaluate","(String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"evaluate","(String,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"evaluate","(String,String,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"evaluate","(URI)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"parse","(Reader)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"parse","(Reader,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"parse","(String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"parse","(String,String)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"parse","(URI)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(GroovyCodeSource,List)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(GroovyCodeSource,String[])","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(Reader,String,List)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(Reader,String,String[])","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(String,String,List)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(String,String,String[])","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(URI,List)","","Argument[0]","groovy-injection","manual"
"groovy.lang","GroovyShell",false,"run","(URI,String[])","","Argument[0]","groovy-injection","manual"
"groovy.text","TemplateEngine",true,"createTemplate","","","Argument[0]","groovy-injection","manual"
"groovy.util","Eval",false,"me","(String)","","Argument[0]","groovy-injection","manual"
"groovy.util","Eval",false,"me","(String,Object,String)","","Argument[2]","groovy-injection","manual"
"groovy.util","Eval",false,"x","(Object,String)","","Argument[1]","groovy-injection","manual"
"groovy.util","Eval",false,"xy","(Object,Object,String)","","Argument[2]","groovy-injection","manual"
"groovy.util","Eval",false,"xyz","(Object,Object,Object,String)","","Argument[3]","groovy-injection","manual"
"hudson","FilePath",false,"tar","(OutputStream,String)","","Argument[0]","path-injection","ai-manual"
"hudson","FilePath",false,"unzipFrom","(InputStream)","","Argument[0]","path-injection","ai-manual"
"hudson","FilePath",true,"copyFrom","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"copyFrom","(FileItem)","","Argument[0]","path-injection[read]","ai-manual"
"hudson","FilePath",true,"copyFrom","(FilePath)","","Argument[0]","path-injection[read]","manual"
"hudson","FilePath",true,"copyFrom","(URL)","","Argument[0]","path-injection[read]","manual"
"hudson","FilePath",true,"copyRecursiveTo","","","Argument[this]","path-injection","ai-manual"
"hudson","FilePath",true,"copyRecursiveTo","(DirScanner,FilePath,String)","","Argument[1]","path-injection","ai-manual"
"hudson","FilePath",true,"copyRecursiveTo","(DirScanner,FilePath,String,FilePath$TarCompression)","","Argument[1]","path-injection","ai-manual"
"hudson","FilePath",true,"copyRecursiveTo","(String,FilePath)","","Argument[1]","path-injection","ai-manual"
"hudson","FilePath",true,"copyRecursiveTo","(String,String,FilePath)","","Argument[0]","path-injection[read]","ai-manual"
"hudson","FilePath",true,"copyRecursiveTo","(String,String,FilePath)","","Argument[2]","path-injection","ai-manual"
"hudson","FilePath",true,"copyTo","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"copyTo","(FilePath)","","Argument[0]","path-injection","ai-manual"
"hudson","FilePath",true,"copyToWithPermission","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"copyToWithPermission","(FilePath)","","Argument[0]","path-injection","manual"
"hudson","FilePath",true,"exists","()","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"installIfNecessaryFrom","(URL,TaskListener,String)","","Argument[0]","request-forgery","ai-manual"
"hudson","FilePath",true,"newInputStreamDenyingSymlinkAsNeeded","(File,String,boolean)","","Argument[0]","path-injection[read]","ai-manual"
"hudson","FilePath",true,"openInputStream","(File,OpenOption[])","","Argument[0]","path-injection","manual"
"hudson","FilePath",true,"read","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"read","(FilePath,OpenOption[])","","Argument[0]","path-injection","manual"
"hudson","FilePath",true,"readFromOffset","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"readToString","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"renameTo","","","Argument[0]","path-injection","manual"
"hudson","FilePath",true,"renameTo","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"write","","","Argument[this]","path-injection","manual"
"hudson","FilePath",true,"write","(String,String)","","Argument[0]","file-content-store","manual"
"hudson","Launcher",true,"decorateByEnv","(String[])","","Argument[0]","environment-injection","manual"
"hudson","Launcher",true,"launch","","","Argument[0]","command-injection","manual"
"hudson","Launcher",true,"launchChannel","","","Argument[0]","command-injection","manual"
"hudson","Launcher",true,"launchChannel","","","Argument[3]","environment-injection","manual"
"hudson","Launcher$ProcStarter",false,"cmdAsSingleString","","","Argument[0]","command-injection","manual"
"hudson","Launcher$ProcStarter",false,"cmds","","","Argument[0]","command-injection","manual"
"hudson","Launcher$ProcStarter",false,"envs","(String[])","","Argument[0]","environment-injection","manual"
"hudson","XmlFile",false,"XmlFile","(XStream,File)","","Argument[1]","path-injection","ai-manual"
"hudson.cli","FullDuplexHttpStream",true,"FullDuplexHttpStream","(URL,String,String)","","Argument[0]","request-forgery","ai-manual"
"hudson.cli","FullDuplexHttpStream",true,"FullDuplexHttpStream","(URL,String,String)","","Argument[1]","request-forgery","manual"
"hudson.lifecycle","Lifecycle",true,"rewriteHudsonWar","(File)","","Argument[0]","path-injection","ai-manual"
"hudson.model","DirectoryBrowserSupport",false,"DirectoryBrowserSupport","(ModelObject,FilePath,String,String,boolean)","","Argument[1]","path-injection[read]","ai-manual"
"hudson.model","DownloadService",true,"loadJSON","(URL)","","Argument[0]","request-forgery","ai-manual"
"hudson.model","DownloadService",true,"loadJSONHTML","(URL)","","Argument[0]","request-forgery","ai-manual"
"hudson.model","Items",true,"load","(ItemGroup,File)","","Argument[1]","path-injection[read]","ai-manual"
"hudson.model","UpdateCenter$UpdateCenterConfiguration",true,"download","(UpdateCenter$DownloadJob,URL)","","Argument[1]","request-forgery","ai-manual"
"hudson.model","UpdateCenter$UpdateCenterConfiguration",true,"install","(UpdateCenter$DownloadJob,File,File)","","Argument[1]","path-injection","ai-manual"
"hudson.model","UpdateCenter$UpdateCenterConfiguration",true,"install","(UpdateCenter$DownloadJob,File,File)","","Argument[2]","path-injection","ai-manual"
"hudson.scm","ChangeLogParser",true,"parse","(AbstractBuild,File)","","Argument[1]","path-injection[read]","ai-manual"
"hudson.scm","ChangeLogParser",true,"parse","(Run,RepositoryBrowser,File)","","Argument[2]","path-injection[read]","ai-manual"
"hudson.scm","SCM",true,"checkout","(AbstractBuild,Launcher,FilePath,BuildListener,File)","","Argument[2]","path-injection","ai-manual"
"hudson.scm","SCM",true,"checkout","(Run,Launcher,FilePath,TaskListener,File,SCMRevisionState)","","Argument[2]","path-injection","ai-manual"
"hudson.scm","SCM",true,"compareRemoteRevisionWith","(Job,Launcher,FilePath,TaskListener,SCMRevisionState)","","Argument[2]","path-injection[read]","ai-manual"
"hudson.util","AtomicFileWriter",true,"AtomicFileWriter","(File)","","Argument[0]","path-injection","ai-manual"
"hudson.util","AtomicFileWriter",true,"AtomicFileWriter","(Path,Charset)","","Argument[0]","path-injection","ai-manual"
"hudson.util","AtomicFileWriter",true,"AtomicFileWriter","(Path,Charset,boolean,boolean)","","Argument[0]","path-injection","ai-manual"
"hudson.util","ClasspathBuilder",true,"add","(FilePath)","","Argument[0]","path-injection[read]","ai-manual"
"hudson.util","FormValidation",true,"errorWithMarkup","","","Argument[0]","html-injection","manual"
"hudson.util","FormValidation",true,"okWithMarkup","","","Argument[0]","html-injection","manual"
"hudson.util","FormValidation",true,"respond","","","Argument[1]","html-injection","manual"
"hudson.util","FormValidation",true,"warningWithMarkup","","","Argument[0]","html-injection","manual"
"hudson.util","HttpResponses",true,"staticResource","(File)","","Argument[0]","path-injection","manual"
"hudson.util","IOUtils",true,"mkdirs","(File)","","Argument[0]","path-injection","ai-manual"
"hudson.util","StreamTaskListener",true,"StreamTaskListener","(File,boolean,Charset)","","Argument[0]","path-injection","ai-manual"
"hudson.util","TextFile",true,"delete","()","","Argument[this]","path-injection","manual"
"hudson.util","TextFile",true,"fastTail","","","Argument[this]","path-injection[read]","manual"
"hudson.util","TextFile",true,"head","","","Argument[this]","path-injection[read]","manual"
"hudson.util","TextFile",true,"lines","()","","Argument[this]","path-injection[read]","manual"
"hudson.util","TextFile",true,"read","()","","Argument[this]","path-injection[read]","manual"
"hudson.util","TextFile",true,"readTrim","()","","Argument[this]","path-injection[read]","manual"
"hudson.util","TextFile",true,"write","(String)","","Argument[0]","file-content-store","manual"
"hudson.util","TextFile",true,"write","(String)","","Argument[this]","path-injection","manual"
"hudson.util.io","ReopenableFileOutputStream",true,"ReopenableFileOutputStream","(File)","","Argument[0]","path-injection","ai-manual"
"hudson.util.io","RewindableFileOutputStream",true,"RewindableFileOutputStream","(File)","","Argument[0]","path-injection","ai-manual"
"hudson.util.jna","GNUCLibrary",true,"open","(String,int)","","Argument[0]","path-injection[read]","ai-manual"
"hudson.util.jna","Kernel32",true,"MoveFileExA","(String,String,int)","","Argument[0]","path-injection","ai-manual"
"hudson.util.jna","Kernel32",true,"MoveFileExA","(String,String,int)","","Argument[1]","path-injection","ai-manual"
"io.netty.bootstrap","Bootstrap",true,"connect","(InetAddress,int)","","Argument[0]","request-forgery","ai-manual"
"io.netty.bootstrap","Bootstrap",true,"connect","(SocketAddress)","","Argument[0]","request-forgery","ai-manual"
"io.netty.bootstrap","Bootstrap",true,"connect","(String,int)","","Argument[0]","request-forgery","ai-manual"
"io.netty.channel","Channel$Unsafe",true,"connect","(SocketAddress,SocketAddress,ChannelPromise)","","Argument[0]","request-forgery","ai-manual"
"io.netty.channel","ChannelDuplexHandler",true,"connect","(ChannelHandlerContext,SocketAddress,SocketAddress,ChannelPromise)","","Argument[1]","request-forgery","ai-manual"
"io.netty.channel","ChannelOutboundHandlerAdapter",true,"connect","(ChannelHandlerContext,SocketAddress,SocketAddress,ChannelPromise)","","Argument[1]","request-forgery","ai-manual"
"io.netty.channel","ChannelOutboundInvoker",true,"connect","(SocketAddress)","","Argument[0]","request-forgery","ai-manual"
"io.netty.channel","ChannelOutboundInvoker",true,"connect","(SocketAddress,ChannelPromise)","","Argument[0]","request-forgery","ai-manual"
"io.netty.channel","ChannelOutboundInvoker",true,"connect","(SocketAddress,SocketAddress,ChannelPromise)","","Argument[0]","request-forgery","ai-manual"
"io.netty.channel","DefaultChannelPipeline",false,"connect","(SocketAddress,ChannelPromise)","","Argument[0]","request-forgery","ai-manual"
"io.netty.channel","DefaultChannelPipeline",false,"connect","(SocketAddress,SocketAddress)","","Argument[0]","request-forgery","ai-manual"
"io.netty.channel","DefaultChannelPipeline",false,"connect","(SocketAddress,SocketAddress,ChannelPromise)","","Argument[0]","request-forgery","ai-manual"
"io.netty.handler.codec.http","DefaultFullHttpRequest",true,"DefaultFullHttpRequest","(HttpVersion,HttpMethod,String,ByteBuf)","","Argument[2]","request-forgery","ai-manual"
"io.netty.handler.codec.http","DefaultHttpRequest",true,"DefaultHttpRequest","(HttpVersion,HttpMethod,String)","","Argument[2]","request-forgery","ai-manual"
"io.netty.handler.codec.http","HttpRequest",true,"setUri","","","Argument[0]","request-forgery","manual"
"io.netty.handler.codec.http.multipart","HttpPostRequestEncoder",true,"addBodyFileUpload","(String,File,String,boolean)","","Argument[1]","path-injection[read]","ai-manual"
"io.netty.handler.ssl","OpenSslServerContext",false,"OpenSslServerContext","(File,File)","","Argument[0]","path-injection[read]","ai-manual"
"io.netty.handler.ssl","SslContextBuilder",false,"forServer","(File,File)","","Argument[0]","path-injection[read]","ai-manual"
"io.netty.handler.ssl","SslContextBuilder",false,"trustManager","(File)","","Argument[0]","path-injection","ai-manual"
"io.netty.handler.ssl","SslContextBuilder",false,"trustManager","(InputStream)","","Argument[0]","path-injection","ai-manual"
"io.netty.handler.stream","ChunkedFile",true,"ChunkedFile","(RandomAccessFile,long,long,int)","","Argument[0]","path-injection[read]","ai-manual"
"io.netty.util.internal","PlatformDependent",false,"createTempFile","(String,String,File)","","Argument[2]","path-injection","ai-manual"
"io.netty.util.internal","SocketUtils",false,"connect","(Socket,SocketAddress,int)","","Argument[1]","request-forgery","ai-manual"
"io.undertow.server.handlers.resource","PathResourceManager",true,"getResource","(String)","","Argument[0]","path-injection","manual"
"jakarta.activation","FileDataSource",true,"FileDataSource","","","Argument[0]","path-injection","manual"
"jakarta.activation","URLDataSource",true,"URLDataSource","","","Argument[0]","request-forgery","manual"
"jakarta.faces.context","ExternalContext",true,"getResource","(String)","","Argument[0]","path-injection","manual"
"jakarta.faces.context","ExternalContext",true,"getResourceAsStream","(String)","","Argument[0]","path-injection","manual"
"jakarta.faces.context","ResponseStream",true,"write","","","Argument[0]","html-injection","manual"
"jakarta.faces.context","ResponseWriter",true,"write","","","Argument[0]","html-injection","manual"
"jakarta.persistence","EntityManager",true,"createNativeQuery","(String,Class)","","Argument[0]","sql-injection","ai-manual"
"jakarta.persistence","EntityManager",true,"createQuery","(CriteriaDelete)","","Argument[0]","sql-injection","ai-manual"
"jakarta.servlet","ServletContext",true,"getRequestDispatcher","(String)","","Argument[0]","url-forward","manual"
"jakarta.servlet","ServletRequest",true,"getRequestDispatcher","(String)","","Argument[0]","url-forward","manual"
"jakarta.ws.rs.client","Client",true,"target","","","Argument[0]","request-forgery","manual"
"jakarta.ws.rs.core","Response",true,"seeOther","","","Argument[0]","url-redirection","manual"
"jakarta.ws.rs.core","Response",true,"temporaryRedirect","","","Argument[0]","url-redirection","manual"
"java.awt","Desktop",true,"browse","(URI)","","Argument[0]","url-redirection","ai-manual"
"java.beans","XMLDecoder",true,"readObject","()","","Argument[this]","unsafe-deserialization","manual"
"java.io","File",true,"canExecute","()","","Argument[this]","path-injection[read]","manual"
"java.io","File",true,"canRead","()","","Argument[this]","path-injection[read]","manual"
"java.io","File",true,"canWrite","()","","Argument[this]","path-injection[read]","manual"
"java.io","File",true,"createNewFile","()","","Argument[this]","path-injection","ai-manual"
"java.io","File",true,"createTempFile","(String,String,File)","","Argument[2]","path-injection","ai-manual"
"java.io","File",true,"delete","()","","Argument[this]","path-injection","manual"
"java.io","File",true,"deleteOnExit","()","","Argument[this]","path-injection","manual"
"java.io","File",true,"exists","()","","Argument[this]","path-injection[read]","manual"
"java.io","File",true,"isDirectory","()","","Argument[this]","path-injection[read]","manual"
"java.io","File",true,"isFile","()","","Argument[this]","path-injection[read]","manual"
"java.io","File",true,"isHidden","()","","Argument[this]","path-injection[read]","manual"
"java.io","File",true,"mkdir","()","","Argument[this]","path-injection","manual"
"java.io","File",true,"mkdirs","()","","Argument[this]","path-injection","manual"
"java.io","File",true,"renameTo","(File)","","Argument[0]","path-injection","ai-manual"
"java.io","File",true,"renameTo","(File)","","Argument[this]","path-injection","ai-manual"
"java.io","File",true,"setExecutable","","","Argument[this]","path-injection","manual"
"java.io","File",true,"setLastModified","","","Argument[this]","path-injection","manual"
"java.io","File",true,"setReadOnly","","","Argument[this]","path-injection","manual"
"java.io","File",true,"setReadable","","","Argument[this]","path-injection","manual"
"java.io","File",true,"setWritable","","","Argument[this]","path-injection","manual"
"java.io","FileInputStream",true,"FileInputStream","(File)","","Argument[0]","path-injection[read]","ai-manual"
"java.io","FileInputStream",true,"FileInputStream","(FileDescriptor)","","Argument[0]","path-injection[read]","manual"
"java.io","FileInputStream",true,"FileInputStream","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.io","FileOutputStream",false,"FileOutputStream","","","Argument[0]","path-injection","manual"
"java.io","FileOutputStream",false,"write","","","Argument[0]","file-content-store","manual"
"java.io","FileReader",true,"FileReader","(File)","","Argument[0]","path-injection[read]","ai-manual"
"java.io","FileReader",true,"FileReader","(File,Charset)","","Argument[0]","path-injection[read]","manual"
"java.io","FileReader",true,"FileReader","(FileDescriptor)","","Argument[0]","path-injection[read]","manual"
"java.io","FileReader",true,"FileReader","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.io","FileReader",true,"FileReader","(String,Charset)","","Argument[0]","path-injection[read]","manual"
"java.io","FileSystem",true,"createDirectory","(File)","","Argument[0]","path-injection","ai-manual"
"java.io","FileWriter",false,"FileWriter","","","Argument[0]","path-injection","manual"
"java.io","PrintStream",false,"PrintStream","(File)","","Argument[0]","path-injection","manual"
"java.io","PrintStream",false,"PrintStream","(File,Charset)","","Argument[0]","path-injection","manual"
"java.io","PrintStream",false,"PrintStream","(File,String)","","Argument[0]","path-injection","manual"
"java.io","PrintStream",false,"PrintStream","(String)","","Argument[0]","path-injection","manual"
"java.io","PrintStream",false,"PrintStream","(String,Charset)","","Argument[0]","path-injection","manual"
"java.io","PrintStream",false,"PrintStream","(String,String)","","Argument[0]","path-injection","manual"
"java.io","PrintStream",true,"append","","","Argument[0]","file-content-store","manual"
"java.io","PrintStream",true,"format","(Locale,String,Object[])","","Argument[1..2]","file-content-store","manual"
"java.io","PrintStream",true,"format","(String,Object[])","","Argument[0..1]","file-content-store","manual"
"java.io","PrintStream",true,"print","","","Argument[0]","file-content-store","manual"
"java.io","PrintStream",true,"printf","(Locale,String,Object[])","","Argument[1..2]","file-content-store","manual"
"java.io","PrintStream",true,"printf","(String,Object[])","","Argument[0..1]","file-content-store","manual"
"java.io","PrintStream",true,"println","","","Argument[0]","file-content-store","manual"
"java.io","PrintStream",true,"write","","","Argument[0]","file-content-store","manual"
"java.io","PrintStream",true,"writeBytes","","","Argument[0]","file-content-store","manual"
"java.io","PrintWriter",false,"PrintWriter","(File)","","Argument[0]","path-injection","manual"
"java.io","PrintWriter",false,"PrintWriter","(File,Charset)","","Argument[0]","path-injection","manual"
"java.io","PrintWriter",false,"PrintWriter","(File,String)","","Argument[0]","path-injection","manual"
"java.io","PrintWriter",false,"PrintWriter","(String)","","Argument[0]","path-injection","manual"
"java.io","PrintWriter",false,"PrintWriter","(String,Charset)","","Argument[0]","path-injection","manual"
"java.io","PrintWriter",false,"PrintWriter","(String,String)","","Argument[0]","path-injection","manual"
"java.io","PrintWriter",false,"format","(Locale,String,Object[])","","Argument[1..2]","file-content-store","manual"
"java.io","PrintWriter",false,"format","(String,Object[])","","Argument[0..1]","file-content-store","manual"
"java.io","PrintWriter",false,"print","","","Argument[0]","file-content-store","manual"
"java.io","PrintWriter",false,"printf","(Locale,String,Object[])","","Argument[1..2]","file-content-store","manual"
"java.io","PrintWriter",false,"printf","(String,Object[])","","Argument[0..1]","file-content-store","manual"
"java.io","PrintWriter",false,"println","","","Argument[0]","file-content-store","manual"
"java.io","RandomAccessFile",false,"RandomAccessFile","","","Argument[0]","path-injection","manual"
"java.io","RandomAccessFile",false,"write","","","Argument[0]","file-content-store","manual"
"java.io","RandomAccessFile",false,"writeBytes","","","Argument[0]","file-content-store","manual"
"java.io","RandomAccessFile",false,"writeChars","","","Argument[0]","file-content-store","manual"
"java.io","RandomAccessFile",false,"writeUTF","","","Argument[0]","file-content-store","manual"
"java.io","Writer",true,"append","","","Argument[0]","file-content-store","manual"
"java.io","Writer",true,"write","","","Argument[0]","file-content-store","manual"
"java.lang","Class",false,"getResource","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","Class",false,"getResourceAsStream","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","ClassLoader",false,"getSystemResources","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","ClassLoader",true,"getResource","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","ClassLoader",true,"getResourceAsStream","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","ClassLoader",true,"getResources","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","ClassLoader",true,"getSystemResource","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","ClassLoader",true,"getSystemResourceAsStream","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","Module",true,"getResourceAsStream","(String)","","Argument[0]","path-injection[read]","ai-manual"
"java.lang","ProcessBuilder",false,"ProcessBuilder","(List)","","Argument[0]","command-injection","ai-manual"
"java.lang","ProcessBuilder",false,"ProcessBuilder","(String[])","","Argument[0]","command-injection","ai-manual"
"java.lang","ProcessBuilder",false,"command","(List)","","Argument[0]","command-injection","manual"
"java.lang","ProcessBuilder",false,"command","(String[])","","Argument[0]","command-injection","ai-manual"
"java.lang","ProcessBuilder",false,"directory","(File)","","Argument[0]","command-injection","ai-manual"
"java.lang","ProcessBuilder",false,"redirectError","(File)","","Argument[0]","path-injection","ai-manual"
"java.lang","ProcessBuilder",false,"redirectOutput","(File)","","Argument[0]","path-injection","ai-manual"
"java.lang","Runtime",true,"exec","","","Argument[1]","environment-injection","manual"
"java.lang","Runtime",true,"exec","(String)","","Argument[0]","command-injection","ai-manual"
"java.lang","Runtime",true,"exec","(String,String[])","","Argument[0]","command-injection","ai-manual"
"java.lang","Runtime",true,"exec","(String,String[],File)","","Argument[0]","command-injection","ai-manual"
"java.lang","Runtime",true,"exec","(String,String[],File)","","Argument[2]","command-injection","ai-manual"
"java.lang","Runtime",true,"exec","(String[])","","Argument[0]","command-injection","ai-manual"
"java.lang","Runtime",true,"exec","(String[],String[])","","Argument[0]","command-injection","ai-manual"
"java.lang","Runtime",true,"exec","(String[],String[],File)","","Argument[0]","command-injection","ai-manual"
"java.lang","Runtime",true,"exec","(String[],String[],File)","","Argument[2]","command-injection","ai-manual"
"java.lang","String",false,"matches","(String)","","Argument[0]","regex-use[f-1]","manual"
"java.lang","String",false,"replaceAll","(String,String)","","Argument[0]","regex-use[-1]","manual"
"java.lang","String",false,"replaceFirst","(String,String)","","Argument[0]","regex-use[-1]","manual"
"java.lang","String",false,"split","(String)","","Argument[0]","regex-use[-1]","manual"
"java.lang","String",false,"split","(String,int)","","Argument[0]","regex-use[-1]","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,Object)","","Argument[1]","log-injection","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,ResourceBundle,String,Object[])","","Argument[2..3]","log-injection","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,ResourceBundle,String,Throwable)","","Argument[2]","log-injection","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,String)","","Argument[1]","log-injection","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,String,Object[])","","Argument[1..2]","log-injection","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,String,Supplier)","","Argument[1..2]","log-injection","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,String,Supplier,Throwable)","","Argument[1..2]","log-injection","manual"
"java.lang","System$Logger",true,"log","(System$Logger$Level,String,Throwable)","","Argument[1]","log-injection","manual"
